"","MO","SC","UA","PD","AD","State","Age","Sex","UK_2026","UK_2026Copula","Japan","JapanCopula","SouthKorea","SouthKoreaCopula","Netherlands","NetherlandsCopula","China","ChinaCopula","Spain","SpainCopula","Germany","GermanyCopula","Pakistan","PakistanCopula","Australia","AustraliaCopula","Belgium","BelgiumCopula","Canada","CanadaCopula","Denmark","DenmarkCopula","France","FranceCopula","Hungary","HungaryCopula","Iran","IranCopula","Italy","ItalyCopula","Malaysia","MalaysiaCopula","Poland","PolandCopula","Portugal","PortugalCopula","Romania","RomaniaCopula","Taiwan","TaiwanCopula","Thailand","ThailandCopula","Trinidad_and_Tobago","Trinidad_and_TobagoCopula","USA","USACopula","Singapore","SingaporeCopula","England_2018","England_2018Copula"
"213",3,2,3,2,3,32323,"18-34","male",-0.221,-0.02221309,0.051,0.23229505,0.033,0.27439644,-0.016,-0.07941504,0.098,-0.05446648,-0.307,0.03309215,0.085,0.05832973,0.168,NA,-0.138,-0.01929325,0.009,-0.0518401,0.066,0.13450722,-0.162,-0.13774955,-0.263,0.14013979,-0.303,-0.15322336,0.141,-0.4399781,0.045,-0.1067593,0.267,-0.00196005,0.09,0.29960612,-0.301,0.08884708,0.067,0.35045686,-0.425,-0.46309722,-0.194,0.06467462,0.111,0.0929845,0.123,-0.16868112,-0.502,-0.35187465,-0.221,0.07729468
"214",3,2,3,3,1,32331,"18-34","male",-0.248,0.02114967,0.049,0.28121072,0.077,0.2460129,0.066,0.04646306,0.159,0.00883077,-0.335,0.10670715,-0.053,0.01291194,0.17,NA,-0.062,0.05012118,0.131,0.0561733,0.093,0.18506736,-0.128,0.05272024,-0.212,0.07781688,-0.303,-0.14302391,0.272,-0.38196967,-0.021,-0.06530243,0.28,0.05107889,-0.135,0.13065017,-0.262,0.06509171,-0.026,0.28471262,-0.283,-0.36357499,-0.221,0.11936856,0.084,0.03400852,0.08,-0.111836,-0.306,-0.34389491,-0.248,0.13429203
"215",3,2,3,3,2,32332,"18-34","male",-0.319,-0.0840023,-0.014,0.21627804,0.034,0.21899517,-0.058,-0.08039428,0.073,-0.0707919,-0.397,0.01336498,-0.053,-0.05902968,0.134,NA,-0.158,-0.02316546,0.028,-0.05708307,0.03,0.12090162,-0.196,-0.10424154,-0.302,0.03158015,-0.381,-0.21712054,0.174,-0.50114652,-0.073,-0.16496895,0.199,-0.02334579,-0.161,0.11807132,-0.299,0.00877649,-0.08,0.26074185,-0.437,-0.48710049,-0.253,0.04944193,0.073,-0.01154277,0.053,-0.21970451,-0.456,-0.4343268,-0.319,0.0435712
"216",3,2,3,3,3,32333,"18-34","male",-0.484,-0.31198234,-0.063,0.12420936,-0.081,0.11797988,-0.259,-0.29228372,-0.046,-0.20430371,-0.479,-0.17978158,-0.118,-0.30187831,-0.011,NA,-0.206,-0.17863675,-0.075,-0.30694003,-0.187,-0.00356432,-0.496,-0.44641,-0.416,-0.17216147,-0.561,-0.4534502,0.043,-0.74548168,-0.191,-0.34978498,0.194,-0.19885647,-0.342,-0.10371741,-0.289,-0.20442554,-0.232,0.07654386,-0.565,-0.71843261,-0.331,-0.14224979,-0.055,-0.20986575,-0.033,-0.43199809,-0.584,-0.61931766,-0.484,-0.10956923
"217",3,3,1,1,1,33111,"18-34","male",0.122,0.38685687,0.328,0.46459971,0.346,0.43500563,0.382,0.4019663,0.485,0.29057199,-0.054,0.37043781,0.175,0.39838435,0.504,NA,0.318,0.3233295,0.278,0.41161998,0.343,0.4222309,0.283,0.41277931,0.128,0.38568388,-0.023,0.16037128,0.44,-0.07128061,0.236,0.291976,0.466,0.31185408,0.385,0.43413452,-0.216,0.32652088,0.368,0.48458481,0.077,0.04803847,-0.015,0.33907661,0.323,0.35247285,0.248,0.23413123,0.059,0.11133645,0.122,0.41133728
"218",3,3,1,1,2,33112,"18-34","male",0.051,0.25594624,0.265,0.37522147,0.303,0.38064129,0.258,0.25090848,0.399,0.17697402,-0.116,0.24601145,0.175,0.29742932,0.468,NA,0.222,0.22029026,0.175,0.27165716,0.28,0.32990429,0.215,0.22999071,0.038,0.30732362,-0.101,0.04532763,0.342,-0.24032879,0.184,0.16116428,0.385,0.20372505,0.359,0.39016038,-0.013,0.23563255,0.314,0.43243129,-0.077,-0.12087456,-0.047,0.23567337,0.312,0.27414812,0.232,0.09294728,-0.091,-0.03502864,0.051,0.29466557
"219",3,3,1,1,3,33113,"18-34","male",-0.114,-0.01008902,0.216,0.26309963,0.188,0.25864524,0.057,0.00302873,0.28,0.00894236,-0.198,0.02805688,0.11,0.02470308,0.323,NA,0.039,0.022605,0.072,-0.00947609,0.063,0.16341207,-0.084,-0.14607241,-0.076,0.07855066,-0.281,-0.23452799,0.211,-0.52497575,0.066,-0.06505103,0.38,-0.00352842,0.178,0.14999831,-0.311,-0.00229805,0.162,0.23492185,-0.205,-0.39425238,-0.125,0.01852123,0.184,0.04600081,0.105,-0.16283701,-0.219,-0.29025023,-0.114,0.10975674
"220",3,3,1,2,1,33121,"18-34","male",-0.001,0.35645805,0.248,0.44686181,0.309,0.43135841,0.296,0.34083285,0.393,0.24005905,-0.143,0.33962207,0.063,0.36545877,0.469,NA,0.251,0.29295415,0.194,0.35585244,0.298,0.38424836,0.221,0.37675302,0.016,0.39565415,-0.103,0.17359688,0.365,-0.08551797,0.181,0.25448885,0.412,0.28005579,0.328,0.46916598,-0.086,0.34423232,0.296,0.52254144,-0.044,0.00121834,-0.087,0.34623742,0.259,0.34330939,0.215,0.2001525,-0.087,0.03808514,-0.001,0.37645468
"221",3,3,1,2,2,33122,"18-34","male",-0.072,0.24345604,0.185,0.37450607,0.266,0.39511261,0.172,0.20881356,0.307,0.1492671,-0.205,0.23602525,0.063,0.28207654,0.433,NA,0.154,0.21168692,0.091,0.23551824,0.235,0.30964067,0.153,0.21222923,-0.074,0.33689719,-0.181,0.08577192,0.267,-0.22517297,0.129,0.14567505,0.331,0.19556254,0.302,0.44141907,-0.123,0.27339078,0.242,0.48555038,-0.198,-0.13785502,-0.119,0.26470522,0.248,0.28357301,0.188,0.0823624,-0.237,-0.07573564,-0.072,0.27897699
"222",3,3,1,2,3,33123,"18-34","male",-0.237,-0.00388002,0.136,0.27602442,0.151,0.28910488,-0.029,-0.02457783,0.188,0.00194398,-0.287,0.03567045,-0.002,0.03265557,0.288,NA,-0.029,0.00975387,-0.012,-0.02891487,0.018,0.15823519,-0.147,-0.14484667,-0.188,0.12708578,-0.361,-0.16898841,0.136,-0.47190591,0.011,-0.06334324,0.326,0.00848022,0.121,0.22665573,-0.18,0.05943066,0.09,0.31032535,-0.326,-0.38399527,-0.197,0.06662222,0.12,0.08197904,0.072,-0.15182558,-0.366,-0.3039363,-0.237,0.10861637
"223",3,3,1,3,1,33131,"18-34","male",-0.264,0.01036755,0.134,0.29538018,0.195,0.24157975,0.053,0.08800562,0.249,0.0374255,-0.315,0.07236968,-0.14,-0.05545253,0.29,NA,0.051,0.05643669,0.11,0.05560796,0.045,0.18847387,-0.113,0.00850832,-0.137,0.0171492,-0.361,-0.21568932,0.267,-0.4864046,-0.055,-0.04753795,0.339,0.03203153,-0.104,-0.01688149,-0.381,-0.02052958,-0.003,0.17685213,-0.184,-0.33058255,-0.224,0.09317403,0.093,-0.02921697,0.018,-0.13003924,-0.17,-0.32885307,-0.264,0.14096593
"224",3,3,1,3,2,33132,"18-34","male",-0.335,-0.09861878,0.071,0.23190772,0.152,0.21182194,-0.071,-0.04286578,0.163,-0.04228779,-0.377,-0.02400991,-0.14,-0.13369997,0.254,NA,-0.045,-0.01966433,0.007,-0.06489567,-0.018,0.12129203,-0.181,-0.15483619,-0.227,-0.03505139,-0.439,-0.29369499,0.169,-0.60514536,-0.107,-0.15072991,0.258,-0.04625295,-0.13,-0.03463777,-0.178,-0.08134266,-0.057,0.15017917,-0.338,-0.45531038,-0.256,0.01780886,0.082,-0.07817306,0.002,-0.24081902,-0.32,-0.41871491,-0.335,0.04746271
"225",3,3,1,3,3,33133,"18-34","male",-0.5,-0.30726251,0.022,0.14512458,0.037,0.12520305,-0.272,-0.24042671,0.044,-0.16563268,-0.459,-0.20208254,-0.205,-0.35305389,0.109,NA,-0.083,-0.14746396,-0.096,-0.29491158,-0.235,0.00149446,-0.481,-0.47653118,-0.341,-0.21282188,-0.619,-0.50696178,0.038,-0.82008436,-0.225,-0.31491101,0.253,-0.20738457,-0.311,-0.23127929,-0.409,-0.26736548,-0.209,-0.01489322,-0.466,-0.66639162,-0.334,-0.14981726,-0.046,-0.25578661,-0.095,-0.43325016,-0.448,-0.58129145,-0.5,-0.09153462
"226",3,3,2,1,1,33211,"18-34","male",0.086,0.37656338,0.284,0.41089346,0.295,0.42714204,0.35,0.3520699,0.411,0.21845781,-0.125,0.35016458,0.175,0.42261171,0.464,NA,0.265,0.29002585,0.247,0.39770369,0.271,0.38641312,0.236,0.42419769,-0.028,0.3986453,-0.048,0.15687311,0.355,-0.05675064,0.194,0.24811472,0.413,0.27979118,0.339,0.50635889,-0.078,0.35460354,0.324,0.52316984,-0.008,-0.03589743,-0.074,0.32878513,0.28,0.36915065,0.248,0.21024175,-0.196,0.05484847,0.086,0.37874891
"227",3,3,2,1,2,33212,"18-34","male",0.015,0.26843652,0.221,0.34074808,0.252,0.39426805,0.226,0.22498074,0.325,0.13309585,-0.187,0.25090152,0.175,0.34533746,0.428,NA,0.168,0.21357527,0.144,0.28339262,0.208,0.31687354,0.167,0.26534663,-0.118,0.34412012,-0.126,0.07399175,0.257,-0.18921439,0.142,0.14459006,0.332,0.2004293,0.313,0.48231944,-0.115,0.28857451,0.27,0.48831538,-0.162,-0.16875844,-0.106,0.25153976,0.269,0.31445811,0.221,0.09802672,-0.347,-0.05942604,0.015,0.28571306
"228",3,3,2,1,3,33213,"18-34","male",-0.15,0.02546981,0.172,0.2467746,0.137,0.29076622,0.025,-0.00668303,0.206,-0.01184995,-0.269,0.05420883,0.11,0.09721619,0.283,NA,-0.014,0.01530277,0.041,0.01827279,-0.009,0.1695533,-0.132,-0.08961331,-0.232,0.14020724,-0.306,-0.1712027,0.126,-0.43376612,0.024,-0.06062931,0.327,0.01632771,0.132,0.27495674,-0.173,0.07827821,0.118,0.31966937,-0.29,-0.41013111,-0.184,0.05752237,0.141,0.11707462,0.105,-0.13202318,-0.475,-0.2944555,-0.15,0.11790653
"229",3,3,2,2,1,33221,"18-34","male",-0.037,0.30707462,0.204,0.38728406,0.258,0.40660543,0.264,0.26902266,0.319,0.15959544,-0.214,0.30278048,0.063,0.3448162,0.429,NA,0.198,0.23758507,0.163,0.31262184,0.226,0.33476316,0.173,0.34828897,-0.14,0.36746484,-0.128,0.12546293,0.28,-0.11689731,0.139,0.18046399,0.359,0.23144643,0.282,0.48451361,-0.188,0.32719692,0.252,0.518309,-0.129,-0.10420754,-0.146,0.30849312,0.216,0.31594526,0.204,0.14151381,-0.343,-0.04910284,-0.037,0.32347086
"230",3,3,2,2,2,33222,"18-34","male",-0.108,0.19010506,0.141,0.31335628,0.215,0.36706764,0.14,0.13703002,0.233,0.06917323,-0.276,0.19754576,0.063,0.25700245,0.393,NA,0.101,0.15481571,0.06,0.19204756,0.163,0.26166,0.105,0.18107407,-0.23,0.30250686,-0.206,0.03082685,0.182,-0.26474607,0.087,0.06892592,0.278,0.14578679,0.256,0.44679277,-0.225,0.24897938,0.198,0.47269873,-0.283,-0.24581605,-0.178,0.22252923,0.205,0.25034616,0.155,0.02004506,-0.493,-0.16447104,-0.108,0.22471505
"231",3,3,2,2,3,33223,"18-34","male",-0.273,-0.02692419,0.092,0.23165876,0.1,0.28593622,-0.061,-0.08120885,0.114,-0.05977251,-0.358,0.02017959,-0.002,0.04373494,0.248,NA,-0.082,-0.03817059,-0.043,-0.05205958,-0.054,0.1303098,-0.195,-0.14628754,-0.344,0.13225413,-0.386,-0.17598398,0.051,-0.45938144,-0.031,-0.11569852,0.273,-0.0164692,0.075,0.28776216,-0.283,0.07998755,0.046,0.34354629,-0.411,-0.4606536,-0.256,0.05761341,0.077,0.09056931,0.061,-0.18331268,-0.621,-0.36874612,-0.273,0.0735972
"232",3,3,2,3,1,33231,"18-34","male",-0.3,0.01645024,0.09,0.2798771,0.144,0.25931983,0.021,0.04651327,0.175,0.00352038,-0.386,0.09403202,-0.14,-0.00263551,0.25,NA,-0.002,0.03256716,0.079,0.05618356,-0.027,0.17740294,-0.161,0.04156608,-0.293,0.07034195,-0.386,-0.16965829,0.182,-0.40270545,-0.097,-0.07321873,0.286,0.03552749,-0.15,0.11492666,-0.243,0.05463882,-0.047,0.27492632,-0.269,-0.35922801,-0.283,0.11551349,0.05,0.03128621,0.018,-0.12765696,-0.426,-0.36119608,-0.3,0.12933708
"233",3,3,2,3,2,33232,"18-34","male",-0.371,-0.08778943,0.027,0.21563366,0.101,0.23265821,-0.103,-0.0806204,0.089,-0.07589087,-0.448,0.00150576,-0.14,-0.07264574,0.214,NA,-0.098,-0.04143952,-0.024,-0.05621399,-0.09,0.11459938,-0.229,-0.11320617,-0.383,0.02564554,-0.464,-0.24128462,0.084,-0.5192365,-0.149,-0.17291002,0.205,-0.03797488,-0.176,0.10630155,-0.28,0.00090275,-0.101,0.25420331,-0.423,-0.48243181,-0.315,0.04583545,0.039,-0.01251223,-0.009,-0.23450097,-0.576,-0.45135484,-0.371,0.03948192
"234",3,3,2,3,3,33233,"18-34","male",-0.536,-0.31656371,-0.022,0.1221472,-0.014,0.13144867,-0.304,-0.28984404,-0.03,-0.20919843,-0.53,-0.19251844,-0.205,-0.31910599,0.069,NA,-0.136,-0.19396591,-0.127,-0.3062452,-0.307,-0.0121176,-0.528,-0.45910844,-0.497,-0.18070165,-0.644,-0.48306044,-0.047,-0.76956812,-0.267,-0.35603153,0.2,-0.21483488,-0.357,-0.12526859,-0.271,-0.21798755,-0.253,0.06193175,-0.551,-0.71307466,-0.393,-0.14482298,-0.089,-0.21447761,-0.095,-0.44809108,-0.704,-0.63640687,-0.536,-0.11473079
"235",3,3,3,1,1,33311,"18-34","male",0.028,0.14575398,0.195,0.29283707,0.138,0.24326277,0.325,0.19543552,0.292,0.05000503,-0.249,0.18092159,0.175,0.15259571,0.224,NA,0.1,0.10529097,0.216,0.20264669,0.238,0.24262859,0.14,0.19564711,-0.061,0.11501262,-0.269,-0.16499313,0.289,-0.42792087,0.081,0.01518938,0.344,0.08493817,0.173,0.17801441,-0.438,0.03551684,0.179,0.2540612,-0.131,-0.30826688,-0.133,0.076645,0.206,0.09116769,0.181,-0.03986264,-0.262,-0.19587442,0.028,0.20753251
"236",3,3,3,1,2,33312,"18-34","male",-0.043,0.04155353,0.132,0.22942937,0.095,0.21671602,0.201,0.06909395,0.206,-0.02711321,-0.311,0.08535126,0.175,0.07900513,0.188,NA,0.003,0.03311438,0.113,0.08673631,0.175,0.17837731,0.072,0.0362887,-0.151,0.06532989,-0.347,-0.24045897,0.191,-0.54239287,0.029,-0.08339186,0.263,0.00923212,0.147,0.16127995,-0.234,-0.02201806,0.125,0.22682075,-0.285,-0.42980826,-0.165,0.00487108,0.195,0.04484934,0.165,-0.1462947,-0.412,-0.29695379,-0.043,0.11715637
"237",3,3,3,1,3,33313,"18-34","male",-0.208,-0.17606511,0.083,0.14369882,-0.02,0.12378848,0,-0.13742568,0.087,-0.15495075,-0.393,-0.09292194,0.11,-0.14886462,0.043,NA,-0.137,-0.1020783,0.01,-0.15236454,-0.042,0.05469523,-0.228,-0.29261012,-0.265,-0.11610598,-0.527,-0.45728375,0.06,-0.76389338,-0.089,-0.25619747,0.258,-0.1565035,-0.034,-0.03514016,-0.465,-0.21331112,-0.027,0.0650615,-0.413,-0.64577171,-0.243,-0.16951731,0.067,-0.13669668,0.068,-0.34660392,-0.54,-0.4914147,-0.208,-0.02755387
"238",3,3,3,2,1,33321,"18-34","male",-0.095,0.15160644,0.115,0.30436087,0.101,0.27969839,0.239,0.16594275,0.2,0.04570193,-0.338,0.18565261,0.063,0.16551469,0.189,NA,0.032,0.10228985,0.132,0.18573912,0.193,0.23715896,0.077,0.19683205,-0.173,0.16644828,-0.349,-0.10178312,0.214,-0.35870697,0.026,0.01698734,0.29,0.09696971,0.116,0.25738114,-0.307,0.10882912,0.107,0.33186209,-0.252,-0.29372809,-0.205,0.13175033,0.142,0.12932237,0.148,-0.02921253,-0.408,-0.21506308,-0.095,0.20674272
"239",3,3,3,2,2,33322,"18-34","male",-0.166,0.05091883,0.052,0.24089689,0.058,0.25623731,0.115,0.04134518,0.114,-0.03176461,-0.4,0.09257746,0.063,0.09693259,0.153,NA,-0.065,0.03204457,0.029,0.07428677,0.13,0.1748494,0.009,0.04278912,-0.263,0.12365526,-0.427,-0.170156,0.116,-0.47173225,-0.026,-0.07876971,0.209,0.02482445,0.09,0.24879479,-0.344,0.05762353,0.053,0.31073548,-0.406,-0.41412827,-0.237,0.06568023,0.131,0.08699762,0.121,-0.13258726,-0.558,-0.31070418,-0.166,0.11893126
"240",3,3,3,2,3,33323,"18-34","male",-0.331,-0.18636054,0.003,0.14745386,-0.057,0.14768117,-0.086,-0.17534701,-0.005,-0.16820785,-0.482,-0.0985806,-0.002,-0.15237852,0.008,NA,-0.199,-0.12827823,-0.074,-0.17963678,-0.087,0.04296313,-0.29,-0.30574669,-0.377,-0.08579655,-0.607,-0.41819509,-0.015,-0.7240761,-0.144,-0.27074492,0.204,-0.15530842,-0.091,0.02028129,-0.335,-0.16473422,-0.099,0.12278977,-0.534,-0.64873324,-0.315,-0.13335143,0.003,-0.11620187,0.035,-0.35349063,-0.686,-0.51828955,-0.331,-0.04002535
"241",3,3,3,3,1,33331,"18-34","male",-0.358,-0.14319264,0.001,0.17848797,-0.013,0.11336625,-0.004,-0.04083363,0.056,-0.11943628,-0.51,-0.04330266,-0.14,-0.21831463,0.01,NA,-0.143,-0.0616838,0.048,-0.07637634,-0.06,0.08400405,-0.256,-0.12721652,-0.326,-0.1698728,-0.607,-0.42751059,0.116,-0.7168708,-0.21,-0.22649108,0.217,-0.11259843,-0.316,-0.19676828,-0.536,-0.22476912,-0.192,0.00897901,-0.392,-0.5733913,-0.342,-0.08652674,-0.024,-0.2033244,-0.019,-0.30146878,-0.491,-0.5178573,-0.358,0.01220128
"242",3,3,3,3,2,33332,"18-34","male",-0.429,-0.25845434,-0.062,0.11197209,-0.056,0.08000819,-0.128,-0.17593601,-0.03,-0.20241059,-0.572,-0.14525858,-0.14,-0.30384391,-0.026,NA,-0.217,-0.14271947,-0.055,-0.20251413,-0.123,0.01667596,-0.325,-0.2976835,-0.416,-0.23020935,-0.685,-0.51507685,0.018,-0.84315316,-0.262,-0.3354796,0.136,-0.19617302,-0.342,-0.2247792,-0.333,-0.29326045,-0.246,-0.0260425,-0.546,-0.70398563,-0.374,-0.16767792,-0.035,-0.25982734,-0.035,-0.41886649,-0.641,-0.61240746,-0.429,-0.08599123
"243",3,3,3,3,3,33333,"18-34","male",-0.594,-0.44986515,-0.111,0.03470079,-0.171,0.00336926,-0.329,-0.3619965,-0.149,-0.31537258,-0.654,-0.30836388,-0.205,-0.50446415,-0.171,NA,-0.217,-0.25329457,-0.158,-0.41863521,-0.34,-0.08739824,-0.624,-0.60118842,-0.53,-0.38674076,-0.865,-0.70305474,-0.113,-1.03317884,-0.38,-0.48298436,0.131,-0.34375387,-0.523,-0.39537281,-0.496,-0.45791715,-0.398,-0.16930637,-0.674,-0.89683801,-0.452,-0.31956886,-0.163,-0.41727958,-0.102,-0.59255428,-0.769,-0.75793149,-0.594,-0.21196487
"244",1,1,1,1,1,11111,"18-34","female",1,0.98571714,1,0.965633,1,0.96544201,1,0.96884581,1,0.98372101,1,0.97691215,1,0.98775794,1,NA,1,0.98934158,1,0.97295471,1,0.93693017,1,0.9815478,1,0.99251719,1,0.98720761,1,0.96974491,1,0.9857014,1,0.97800847,1,0.99269851,1,0.98776744,1,0.98696698,1,0.97713618,1,0.98244588,1,0.9911139,1,0.98146919,1,0.97811122,1,0.97897588
"245",1,1,1,1,2,11112,"18-34","female",0.848,0.91555337,0.785,0.84688599,0.907,0.86240966,0.805,0.84735226,0.875,0.91457398,0.914,0.88774388,0.999,0.93726983,0.964,NA,0.798,0.94459273,0.745,0.87138646,0.826,0.88656382,0.818,0.877033,0.91,0.96009207,0.902,0.92963779,0.821,0.84474531,0.905,0.91916183,0.852,0.90284092,0.925,0.96922654,0.767,0.93537318,0.914,0.94373991,0.661,0.87514609,0.766,0.91482593,0.896,0.95168002,0.844,0.90009412,0.85,0.87083551,0.848,0.89898458
"246",1,1,1,1,3,11113,"18-34","female",0.414,0.66749589,0.736,0.74622121,0.742,0.71737964,0.37,0.58519789,0.734,0.76084444,0.541,0.69438573,0.611,0.71990592,0.819,NA,0.498,0.71729458,0.386,0.59903131,0.609,0.70565366,0.518,0.51949047,0.622,0.79111963,0.722,0.719192,0.714,0.60546377,0.787,0.69555714,0.731,0.73529029,0.744,0.84474988,0.368,0.76293975,0.762,0.83650071,0.343,0.6187568,0.549,0.74157143,0.768,0.79917976,0.55,0.66123922,0.431,0.56843321,0.414,0.71964514
"247",1,1,1,2,1,11121,"18-34","female",0.796,0.92122596,0.768,0.86614602,0.913,0.85500996,0.843,0.86282387,0.869,0.9100959,0.887,0.88736475,0.887,0.92219631,0.965,NA,0.828,0.93989796,0.764,0.87334144,0.844,0.88382429,0.824,0.91728907,0.888,0.95825372,0.9,0.93320555,0.844,0.82499443,0.902,0.92400644,0.879,0.88672405,0.894,0.95512858,0.694,0.93183971,0.896,0.92705623,0.694,0.87080398,0.726,0.9133955,0.843,0.93893466,0.827,0.90099139,0.854,0.9040363,0.796,0.90289364
"248",1,1,1,2,2,11122,"18-34","female",0.725,0.84296043,0.705,0.78639232,0.87,0.80697925,0.719,0.76422622,0.783,0.83567333,0.825,0.79941981,0.887,0.86544606,0.929,NA,0.731,0.89082823,0.661,0.78962546,0.781,0.82921063,0.756,0.80244202,0.798,0.92082583,0.822,0.87025889,0.746,0.69068143,0.85,0.85001619,0.798,0.81424834,0.868,0.93033807,0.657,0.87412489,0.842,0.88477555,0.54,0.75889491,0.694,0.84508475,0.832,0.89300415,0.8,0.81282545,0.704,0.79510994,0.725,0.82476021
"249",1,1,1,2,3,11123,"18-34","female",0.291,0.60348586,0.656,0.69138577,0.705,0.67024382,0.284,0.51339244,0.642,0.68493426,0.452,0.61003415,0.499,0.65108839,0.784,NA,0.43,0.66554648,0.302,0.52479101,0.564,0.65049964,0.456,0.45569365,0.51,0.75232877,0.642,0.66354536,0.639,0.4580986,0.732,0.63149882,0.677,0.64750836,0.687,0.80476817,0.498,0.70321128,0.69,0.77775577,0.222,0.51037314,0.477,0.67427363,0.704,0.74239269,0.517,0.5793833,0.285,0.50947483,0.291,0.64777165
"250",1,1,1,3,1,11131,"18-34","female",0.264,0.92778821,0.654,0.8885773,0.749,0.87654011,0.366,0.87990633,0.703,0.91788447,0.424,0.90374474,0.361,0.92353834,0.786,NA,0.446,0.94140767,0.424,0.88504169,0.591,0.8875459,0.49,0.92092895,0.561,0.95754752,0.642,0.93729653,0.77,0.84665702,0.666,0.92892321,0.69,0.90329839,0.462,0.95395938,0.297,0.93524856,0.597,0.93594036,0.364,0.88580502,0.45,0.92704623,0.677,0.93656563,0.463,0.91044955,0.48,0.90558624,0.264,0.91572476
"251",1,1,1,3,2,11132,"18-34","female",0.193,0.82764063,0.591,0.78049541,0.706,0.79745941,0.242,0.74919596,0.617,0.81757608,0.362,0.78999958,0.361,0.84066235,0.75,NA,0.349,0.87289588,0.321,0.76837669,0.528,0.81291853,0.422,0.78140321,0.471,0.90356235,0.564,0.85383479,0.672,0.6680809,0.614,0.83142298,0.609,0.80406468,0.436,0.91193137,0.501,0.85550232,0.543,0.87530427,0.21,0.74032263,0.418,0.83846818,0.666,0.86759733,0.447,0.79460621,0.33,0.7641917,0.193,0.81339722
"252",1,1,1,3,3,11133,"18-34","female",0.028,0.52623923,0.542,0.6529047,0.591,0.63164303,0.041,0.43955497,0.498,0.61285023,0.28,0.55200278,0.296,0.55624745,0.605,NA,0.234,0.59668275,0.218,0.44071238,0.311,0.58807231,0.122,0.36413153,0.357,0.68379939,0.384,0.58984799,0.541,0.35583715,0.496,0.553926,0.604,0.58804358,0.255,0.73198349,0.135,0.63112626,0.391,0.72883542,0.082,0.41842827,0.34,0.6260377,0.538,0.65601692,0.29,0.49679677,0.202,0.40422,0.028,0.58965717
"253",1,1,2,1,1,11211,"18-34","female",0.883,0.93152958,0.804,0.8706166,0.899,0.87916966,0.897,0.88722382,0.887,0.92151723,0.905,0.90593282,0.999,0.94244008,0.96,NA,0.842,0.95983561,0.817,0.90620937,0.817,0.89851898,0.839,0.93132117,0.844,0.958825,0.955,0.94083362,0.834,0.85157274,0.915,0.93045303,0.88,0.90507588,0.905,0.9641552,0.702,0.93828588,0.924,0.93861796,0.73,0.88387029,0.739,0.91639662,0.864,0.96074165,0.86,0.91300833,0.744,0.90323782,0.883,0.91374828
"254",1,1,2,1,2,11212,"18-34","female",0.812,0.84506814,0.741,0.77827082,0.856,0.81468571,0.773,0.77560525,0.801,0.84117159,0.843,0.81278826,0.999,0.88062219,0.924,NA,0.745,0.90654723,0.714,0.81300223,0.754,0.83957618,0.77,0.80886161,0.754,0.91644125,0.877,0.87142693,0.736,0.70721105,0.863,0.84923239,0.799,0.82766856,0.879,0.9364682,0.665,0.87531749,0.87,0.89291759,0.576,0.76157119,0.707,0.84168024,0.853,0.91169215,0.833,0.81701081,0.594,0.78162426,0.812,0.83040746
"255",1,1,2,1,3,11213,"18-34","female",0.378,0.60252301,0.692,0.67686072,0.691,0.67256104,0.338,0.52165219,0.66,0.68700321,0.47,0.61877977,0.611,0.6640653,0.779,NA,0.445,0.67710068,0.355,0.54707911,0.537,0.65975061,0.471,0.46174924,0.466,0.74549446,0.697,0.66071557,0.629,0.4697904,0.745,0.62996145,0.678,0.65455318,0.698,0.80623649,0.506,0.70169917,0.718,0.77975423,0.258,0.50771248,0.49,0.66491696,0.725,0.7597975,0.55,0.58104963,0.176,0.48773103,0.378,0.64994285
"256",1,1,2,2,1,11221,"18-34","female",0.76,0.86048872,0.724,0.78672965,0.862,0.80374265,0.811,0.79647756,0.795,0.82735506,0.816,0.81504612,0.887,0.86604078,0.925,NA,0.775,0.90306075,0.733,0.81750009,0.772,0.83587417,0.776,0.85970738,0.732,0.91284926,0.875,0.87546431,0.759,0.67829326,0.86,0.8555612,0.826,0.80955465,0.848,0.91931456,0.592,0.86593927,0.852,0.87321338,0.609,0.75563529,0.667,0.84062945,0.8,0.89208397,0.816,0.81930752,0.598,0.80070951,0.76,0.83376526
"257",1,1,2,2,2,11222,"18-34","female",0.689,0.76888104,0.661,0.70943487,0.819,0.75864151,0.687,0.69044775,0.709,0.74346836,0.754,0.72223307,0.887,0.79910794,0.889,NA,0.678,0.84464736,0.63,0.72675408,0.709,0.77263979,0.708,0.72865725,0.642,0.86642073,0.797,0.80153733,0.661,0.53052043,0.808,0.76881481,0.745,0.73342465,0.822,0.88997149,0.555,0.79908493,0.798,0.82839304,0.455,0.62858665,0.635,0.76587313,0.789,0.83733995,0.767,0.71881152,0.448,0.67888296,0.689,0.75012742
"258",1,1,2,2,3,11223,"18-34","female",0.255,0.53437042,0.612,0.61604997,0.654,0.62457222,0.252,0.44524503,0.568,0.59481992,0.381,0.53673936,0.499,0.58488709,0.744,NA,0.377,0.61495291,0.271,0.4654677,0.492,0.59694182,0.408,0.38720701,0.354,0.69828292,0.617,0.59508712,0.554,0.30818167,0.69,0.55805689,0.624,0.56745557,0.641,0.7582942,0.396,0.62934902,0.646,0.71756307,0.137,0.38676791,0.418,0.59734725,0.661,0.68387532,0.506,0.49251539,0.029,0.40359083,0.255,0.57820709
